u,v,key,osmid,highway,oneway,length,name,geometry,speed_kph,bearing,travel_time,grade,grade_abs,lanes,ref,maxspeed,bridge,width,junction,access,simple_model_e
4309999755,2407469116,0,943712989,unclassified,False,207.946,1800 South,"LINESTRING (-111.8623027 41.7001216, -111.8623902 41.700121, -111.8648073 41.7001051)",48.5,269.5,15.4,-0.006,0.006,,,,,,,,386054.0606607295
4367388039,430693153,0,"[439104816, 10084274, 439103602, 930749365, 1108054398]",unclassified,False,7424.477999999999,"['Green Canyon Drive', '1900 North']","LINESTRING (-111.7190817 41.794577, -111.7191524 41.7945026, -111.7192172 41.7944795, -111.7193032 41.7944589, -111.7193868 41.794439, -111.7194478 41.7943966, -111.7194818 41.7943384, -111.7194945 41.7943052, -111.7194932 41.7942403, -111.7195102 41.7941986, -111.7195471 41.7941593, -111.7199365 41.7938249, -111.7207787 41.7929674, -111.7214842 41.7925786, -111.7221897 41.7915151, -111.7224299 41.7914143, -111.7226268 41.7913322, -111.723409 41.7905431, -111.724129 41.790046, -111.724924 41.78929, -111.725137 41.78865, -111.7259474 41.7879701, -111.7260854 41.7875527, -111.7260563 41.7873421, -111.7255521 41.7860999, -111.7253197 41.7856096, -111.7253296 41.785263, -111.7252357 41.7850566, -111.724855 41.7848612, -111.7246127 41.7845331, -111.7246819 41.7842493, -111.7250527 41.7839212, -111.7251269 41.7834456, -111.725468 41.7831396, -111.7257795 41.7825572, -111.7262541 41.7821848, -111.7266746 41.7820956, -111.7275 41.7817867, -111.7282267 41.7810715, -111.729606 41.7804779, -111.7300016 41.7801277, -111.7303526 41.7798659, -111.730664 41.77952, -111.7311532 41.7787433, -111.7312183 41.7785411, -111.73124 41.7783172, -111.7311279 41.7780664, -111.7307699 41.7774758, -111.7307345 41.7772726, -111.7308565 41.7769746, -111.7309254 41.77678, -111.7310918 41.7766533, -111.7313558 41.7765184, -111.7314001 41.7764981, -111.7318223 41.7763081, -111.7325998 41.7760546, -111.732777 41.7758388, -111.7330157 41.7752401, -111.733094 41.775184, -111.7334894 41.7749057, -111.7343139 41.7743636, -111.7351819 41.7738026, -111.7355977 41.7737055, -111.7359847 41.7735491, -111.7362306 41.7734979, -111.7366971 41.7734277, -111.7370913 41.7732039, -111.7371958 41.7731282, -111.7375795 41.7728506, -111.7377782 41.7726658, -111.737963 41.772494, -111.7380787 41.7723453, -111.7385186 41.7722993, -111.7390926 41.7723613, -111.7396585 41.7722393, -111.7400716 41.7722393, -111.7404318 41.7721654, -111.7425001 41.771954, -111.7426296 41.7719419, -111.7434681 41.7716119, -111.743692 41.771577, -111.744034 41.771525, -111.7446 41.771373, -111.7451119 41.7714895, -111.7452659 41.7714735, -111.7456939 41.7714925, -111.7460729 41.7715665, -111.7462389 41.7715845, -111.7463219 41.7715845, -111.7465901 41.7715773, -111.7467609 41.7715525, -111.747171 41.77145, -111.7478745 41.7712926, -111.7484204 41.7712314, -111.7486131 41.771234, -111.7488414 41.7712846, -111.7495158 41.7716997, -111.7495811 41.7717189, -111.7497976 41.7717822, -111.749983 41.7718105, -111.7503261 41.7718388, -111.7504989 41.7718905, -111.750683 41.771896, -111.750762 41.771915, -111.7509605 41.7719455, -111.751329 41.772002, -111.75153 41.771996, -111.75169 41.771966, -111.75183 41.771917, -111.752331 41.771657, -111.7524045 41.7716228, -111.7525005 41.7715761, -111.7529971 41.7714951, -111.753381 41.7713769, -111.7537358 41.7712368, -111.7538359 41.7711777, -111.7539486 41.7711341, -111.7540237 41.771131, -111.75416 41.771097, -111.754361 41.771105, -111.755117 41.771072, -111.755312 41.771109, -111.75553 41.771126, -111.755901 41.771191, -111.756024 41.771198, -111.756336 41.771168, -111.756774 41.771182, -111.757083 41.771165, -111.757175 41.771153, -111.757489 41.771061, -111.757796 41.77088, -111.75793 41.7707979, -111.7580176 41.770717, -111.7581804 41.770633, -111.7583724 41.7706205, -111.758503 41.770614, -111.758537 41.770643, -111.758619 41.770672, -111.758875 41.770699, -111.759239 41.770665, -111.759372 41.770668, -111.759461 41.770643, -111.759607 41.770671, -111.759649 41.770701, -111.759827 41.770725, -111.760263 41.770719, -111.760435 41.770663, -111.7609 41.770614, -111.761308 41.770534, -111.761511 41.770451, -111.7620616 41.7704089, -111.7625916 41.7704462, -111.762919 41.770442, -111.763116 41.770379, -111.7631502 41.770378, -111.7632677 41.7703746, -111.763646 41.770329, -111.7638519 41.7703311, -111.7640815 41.7703093, -111.7642015 41.7703044, -111.764535 41.770291, -111.76468 41.770259, -111.764804 41.770203, -111.764904 41.770186, -111.765663 41.770152, -111.765993 41.770199, -111.766366 41.770198, -111.766536 41.770162, -111.766887 41.770017, -111.767108 41.769951, -111.767703 41.769862, -111.76823 41.769672, -111.768536 41.769586, -111.768644 41.769539, -111.7688209 41.7693982, -111.7689901 41.7692531, -111.769085 41.769188, -111.769766 41.76911, -111.7702841 41.7689688, -111.771373 41.768787, -111.77217 41.768808, -111.772499 41.768774, -111.773083 41.768629, -111.773525 41.768498, -111.774679 41.768115, -111.7755178 41.7679501, -111.7755889 41.7679414, -111.7799653 41.7674378, -111.7800523 41.7674276, -111.7807919 41.7673673, -111.781425 41.767302, -111.781618 41.767256, -111.781836 41.767162, -111.7823585 41.766846, -111.7825011 41.7667827, -111.7828454 41.7666695, -111.7829993 41.7666046, -111.78402 41.7659585, -111.7842729 41.7658436, -111.7844592 41.7658122, -111.7845399 41.76581, -111.7853406 41.7657884)",40.2,239.8,664.9,-0.051,0.051,"['2', '1']",,25 mph,,,,,11220499.86220515
4367388267,430693185,0,"[1098119738, 312884093]",residential,False,182.298,"['1780 North', '2070 East']","LINESTRING (-111.7830443 41.7646793, -111.7834599 41.7635708, -111.7835832 41.7634315, -111.7837986 41.763378, -111.784001 41.7633591)",41.6,208.4,15.8,-0.057,0.057,,,,,,,,286310.24218131066
4367388285,82915052,0,10084575,residential,False,174.683,Circle View Drive,"LINESTRING (-111.78763 41.7517048, -111.7875565 41.7517825, -111.7875176 41.7518695, -111.7875796 41.7523073, -111.7875975 41.7524338, -111.7877506 41.7529161, -111.7880689 41.7531322)",41.6,347.1,15.1,-0.047,0.047,,,,,,,,274499.31741160696
4367388299,4367388304,0,439104818,residential,False,184.24600000000004,1350 East,"LINESTRING (-111.800953 41.7634032, -111.8010153 41.7636619, -111.8010146 41.764232, -111.8009593 41.7644317, -111.8008453 41.7648075, -111.8008555 41.7649342, -111.8009101 41.7650341)",40.2,1.1,16.5,-0.036,0.036,2,,25 mph,,,,,279016.58103940095
4367388304,4367388306,0,439104818,residential,False,79.79599999999999,1350 East,"LINESTRING (-111.8009101 41.7650341, -111.8009705 41.7651921, -111.8009972 41.7653848, -111.800997 41.7657444)",40.2,354.8,7.1,0.018,0.018,2,,25 mph,,,,,121335.3120231153
4367388304,4367388299,0,439104818,residential,False,184.246,1350 East,"LINESTRING (-111.8009101 41.7650341, -111.8008555 41.7649342, -111.8008453 41.7648075, -111.8009593 41.7644317, -111.8010146 41.764232, -111.8010153 41.7636619, -111.800953 41.7634032)",40.2,181.1,16.5,0.036,0.036,2,,25 mph,,,,,279136.3070250762
4367388304,4367388307,0,439104819,residential,False,121.83,1850 North,"LINESTRING (-111.8009101 41.7650341, -111.801225 41.7649601, -111.8023636 41.764946)",40.2,265.4,10.9,-0.041,0.041,2,,25 mph,,,,,184633.546102797
4367388306,82910762,0,391843960,tertiary,False,78.145,1900 North,"LINESTRING (-111.800997 41.7657444, -111.8000549 41.7657555)",40.2,89.1,7.0,0.057,0.057,2,,25 mph,,,,,118896.45631537253
4367388306,82910760,0,391843960,tertiary,False,290.318,1900 North,"LINESTRING (-111.800997 41.7657444, -111.802237 41.7657389, -111.8043603 41.7657225, -111.8044973 41.7657214)",40.2,269.5,26.0,-0.061,0.061,2,,25 mph,,,,,439198.8989130395
4367388306,4367388304,0,439104818,residential,False,79.79599999999999,1350 East,"LINESTRING (-111.800997 41.7657444, -111.8009972 41.7653848, -111.8009705 41.7651921, -111.8009101 41.7650341)",40.2,174.8,7.1,-0.018,0.018,2,,25 mph,,,,,121123.46572958097
4367388307,4367388304,0,439104819,residential,False,121.83,1850 North,"LINESTRING (-111.8023636 41.764946, -111.801225 41.7649601, -111.8009101 41.7650341)",40.2,85.4,10.9,0.041,0.041,2,,25 mph,,,,,184868.61763040122
4367388315,4367388318,0,439104820,residential,False,150.022,1475 East,"LINESTRING (-111.7978864 41.7671082, -111.7977909 41.7669584, -111.7977928 41.7658867, -111.7977928 41.7658667, -111.7977939 41.7657751)",41.6,177.0,13.0,0.01,0.01,,,,,,,,235904.05832205032
4367388318,82910766,0,391843960,tertiary,False,255.947,1900 North,"LINESTRING (-111.7977939 41.7657751, -111.7967918 41.7657608, -111.7965753 41.7657613, -111.7956645 41.7657635, -111.7949001 41.7657801, -111.7947084 41.7657788)",40.2,89.9,22.9,0.033,0.033,2,,25 mph,,,,,387520.7810304348
4367388318,82910764,0,391843960,tertiary,False,169.03199999999998,1900 North,"LINESTRING (-111.7977939 41.7657751, -111.7990242 41.7657678, -111.7991373 41.7657671, -111.7998319 41.765763)",40.2,269.5,15.1,-0.082,0.082,2,,25 mph,,,,,255844.81991081554
4367388318,4367388315,0,439104820,residential,False,150.022,1475 East,"LINESTRING (-111.7977939 41.7657751, -111.7977928 41.7658667, -111.7977928 41.7658867, -111.7977909 41.7669584, -111.7978864 41.7671082)",41.6,357.0,13.0,-0.01,0.01,,,,,,,,235949.54436396676
4367407643,82882873,0,"[1069081506, 1069081507, 439106943]",unclassified,False,3663.7929999999997,"['Canyon Road', 'Smithfield Canyon Road']","LINESTRING (-111.7207771 41.8820433, -111.7209316 41.8819555, -111.721192 41.881861, -111.721601 41.881772, -111.721857 41.881732, -111.722083 41.881725, -111.722303 41.881764, -111.722666 41.88187, -111.723056 41.882017, -111.7231729 41.8820706, -111.723472 41.882189, -111.723876 41.882287, -111.724557 41.882322, -111.724798 41.882321, -111.724891 41.882307, -111.725053 41.882253, -111.725195 41.882172, -111.725325 41.882058, -111.725421 41.882007, -111.725709 41.88192, -111.725842 41.881834, -111.725935 41.881731, -111.726024 41.881595, -111.726081 41.881468, -111.726267 41.880891, -111.726418 41.880537, -111.726485 41.880442, -111.726627 41.880311, -111.727132 41.879983, -111.727276 41.879922, -111.727355 41.879904, -111.727911 41.879839, -111.728074 41.879786, -111.728362 41.87966, -111.728752 41.879546, -111.728856 41.879538, -111.729199 41.879574, -111.729376 41.879576, -111.729724 41.879518, -111.729974 41.8795, -111.730169 41.879461, -111.730291 41.879406, -111.730438 41.879314, -111.730847 41.879001, -111.731408 41.87867, -111.731799 41.878266, -111.732009 41.878134, -111.732177 41.878103, -111.7324794 41.8780566, -111.733112 41.877943, -111.733301 41.877918, -111.734243 41.877861, -111.734878 41.877717, -111.735221 41.877693, -111.735937 41.877609, -111.736215 41.877604, -111.736525 41.877623, -111.736669 41.877616, -111.736801 41.877581, -111.736912 41.877516, -111.737317 41.877214, -111.737616 41.877071, -111.737774 41.876928, -111.737913 41.876607, -111.738003 41.876233, -111.738082 41.876046, -111.738191 41.875879, -111.738572 41.875479, -111.738621 41.875407, -111.738652 41.875331, -111.73868 41.875145, -111.738749 41.875068, -111.738838 41.875026, -111.738949 41.874997, -111.739482 41.874951, -111.739619 41.874924, -111.739687 41.874892, -111.739958 41.874623, -111.740424 41.874293, -111.740557 41.874178, -111.740599 41.874096, -111.740573 41.873831, -111.740606 41.873772, -111.740661 41.873729, -111.74082 41.873654, -111.74122 41.873481, -111.741344 41.873411, -111.7416949 41.8731312, -111.741915 41.873078, -111.742503 41.873075, -111.742715 41.873047, -111.742908 41.873003, -111.743197 41.872915, -111.743575 41.872764, -111.743797 41.872699, -111.744108 41.87257, -111.744219 41.872503, -111.7444801 41.8723411, -111.7446236 41.8722196, -111.7447245 41.8720421, -111.744906 41.871821, -111.745146 41.871579, -111.745316 41.871466, -111.7455272 41.8714071, -111.7457008 41.8714143, -111.746061 41.8715061, -111.7462364 41.8715467, -111.7464737 41.8716382, -111.7466326 41.871783, -111.7467736 41.872014, -111.7469292 41.872266, -111.74719 41.872466, -111.747359 41.872529, -111.747485 41.872551, -111.747579 41.872547, -111.748015 41.87245, -111.748251 41.872302, -111.748508 41.87217, -111.748877 41.872015, -111.749267 41.871907, -111.749654 41.871753, -111.749791 41.871721, -111.7501318 41.8716589, -111.7504483 41.8715592, -111.7507475 41.8713697, -111.750942 41.8713046, -111.7512321 41.8712959, -111.751608 41.871328, -111.751907 41.87125, -111.7522954 41.8710215, -111.7525205 41.8709047, -111.752833 41.8708943, -111.7532761 41.8707641, -111.753727 41.870687, -111.754151 41.870642, -111.754326 41.870666, -111.754547 41.870659, -111.754788 41.870682, -111.755396 41.870606, -111.755556 41.870548, -111.755701 41.870437, -111.755732 41.870373, -111.7557359 41.870157, -111.7557558 41.8700398)",48.5,245.3,272.0,-0.051,0.051,,FR 049,,yes,,,,6783124.947292249
4367407844,82882873,0,1033960083,unclassified,False,334.617,,"LINESTRING (-111.7518753 41.8706677, -111.7529167 41.8704979, -111.7534128 41.8704108, -111.7541897 41.8703908, -111.754753 41.8703763, -111.7554309 41.870241, -111.7557558 41.8700398)",48.5,257.7,24.8,-0.054,0.054,,,,,,,,620348.224959163
4419282934,82890864,0,825028955,unclassified,False,799.4689999999999,Forest Road 151,"LINESTRING (-111.6651508 41.7339746, -111.6651747 41.7338247, -111.6651855 41.7337047, -111.6652083 41.7335185, -111.6652042 41.7334144, -111.6651747 41.7332613, -111.6651519 41.7331192, -111.66516 41.7330461, -111.6652136 41.732911, -111.6652767 41.7327499, -111.6653062 41.7326328, -111.6653129 41.7325187, -111.6653129 41.7323676, -111.6653316 41.7322735, -111.6653772 41.7321564, -111.6654161 41.7320243, -111.6654175 41.7318962, -111.6654269 41.73172, -111.6654428 41.7316327, -111.6654765 41.7315189, -111.6656273 41.731386, -111.6658348 41.7307045, -111.6661067 41.7301871, -111.666117 41.7295965, -111.6663606 41.7292381, -111.6664563 41.7289178, -111.666558 41.7288032, -111.6666704 41.7284183, -111.6671205 41.7281131, -111.6673556 41.7277789, -111.6669125 41.7272909)",48.5,191.1,59.3,0.084,0.084,,,,,,,,1481295.4178812222
4419711173,9975405425,0,10084257,residential,False,102.27199999999999,100 South,"LINESTRING (-111.8068891 41.7298444, -111.8073564 41.7298002, -111.8075174 41.7298202, -111.8076543 41.7298748, -111.8078906 41.7300575, -111.807962 41.7301126)",41.6,288.5,8.9,-0.05,0.05,,,,,,,,160930.383122521
4462080990,82918759,0,10083921,residential,False,537.247,West 1600 South,"LINESTRING (-111.9674846 41.7027844, -111.973526 41.70286, -111.9739551 41.7028563)",41.6,270.9,46.5,0.021,0.021,,,,,,,,843130.8635008966
4462080990,82918754,0,10083921,residential,False,301.95,West 1600 South,"LINESTRING (-111.9674846 41.7027844, -111.9646023 41.7027478, -111.9640845 41.7027367, -111.9638482 41.7027317)",41.6,91.1,26.1,-0.005,0.005,,,,,,,,474102.72614137246
4462080990,4462080993,0,449237246,residential,False,358.02399999999994,,"LINESTRING (-111.9674846 41.7027844, -111.9674802 41.7038817, -111.9675631 41.7041143, -111.9677416 41.7044005, -111.9678084 41.7045076, -111.968107 41.7049863, -111.9681998 41.7051351, -111.9686271 41.7058202)",41.6,344.3,31.0,0.001,0.001,,,,,,,,562108.9534955162
4462080993,4462080990,0,449237246,residential,False,358.024,,"LINESTRING (-111.9686271 41.7058202, -111.9681998 41.7051351, -111.968107 41.7049863, -111.9678084 41.7045076, -111.9677416 41.7044005, -111.9675631 41.7041143, -111.9674802 41.7038817, -111.9674846 41.7027844)",41.6,164.3,31.0,-0.001,0.001,,,,,,,,561992.4728255932
4462147886,82913501,0,186842316,tertiary,False,41.112,600 East,"LINESTRING (-111.8192446 41.751738, -111.819262 41.7513685)",45.1,182.0,3.3,0.019,0.019,2,,,,,,,71237.78700436818
4462147886,82913499,0,186842316,tertiary,False,40.096,600 East,"LINESTRING (-111.8192446 41.751738, -111.819229 41.7520984)",45.1,1.8,3.2,-0.0,0.0,2,,,,,,,69559.92629466156
4462147886,82924529,0,"[449245249, 10085994]","['unclassified', 'residential']",False,205.712,680 East,"LINESTRING (-111.8192446 41.751738, -111.8191508 41.7517366, -111.8188768 41.7517325, -111.8185876 41.7517282, -111.8177023 41.7517149, -111.8174409 41.7517109, -111.8173515 41.7517129, -111.8173242 41.7521498)",48.5,74.0,15.3,0.021,0.021,,,,,,,,382005.61022109457
4462159554,82919220,0,10083957,residential,False,13.767,1300 North,"LINESTRING (-111.8167627 41.7554474, -111.8169286 41.7554508)",41.6,271.6,1.2,-0.005,0.005,,,,,,,,22291.339456177626
4462226984,82916889,0,10083645,residential,False,82.117,300 North,"LINESTRING (-111.8209653 41.7368813, -111.8219544 41.7369061)",41.6,271.9,7.1,-0.013,0.013,,,,,,,,129431.52860808233
4462226984,82931723,0,449251205,residential,True,27.012999999999998,300 North,"LINESTRING (-111.8209653 41.7368813, -111.8207985 41.7368406, -111.8207368 41.7367868, -111.8207098 41.7367509)",41.6,124.4,2.3,-0.04,0.04,,,,,,,,42895.13247758384
4462297723,428988217,0,36896426,residential,False,59.888000000000005,,"LINESTRING (-111.8149841 41.7335368, -111.8151276 41.7333309, -111.81513 41.7330244)",41.6,192.0,5.2,-0.017,0.017,,,,,,,,94502.96893297764
4477478038,360834112,0,10086210,tertiary,False,61.003,Park Avenue,"LINESTRING (-111.8527387 41.7177572, -111.8527311 41.7179926, -111.8528151 41.7182994)",45.1,354.0,4.9,0.019,0.019,,,,,,,,105393.18334076558
4477478038,82937446,0,10086210,tertiary,False,108.614,Park Avenue,"LINESTRING (-111.8527387 41.7177572, -111.8527609 41.7170579, -111.8527703 41.7167807)",45.1,181.4,8.7,-0.0,0.0,,,,,,,,186651.20685997853
4477478038,4477478039,0,450841765,residential,False,100.474,,"LINESTRING (-111.8527387 41.7177572, -111.8526439 41.7177577, -111.8520853 41.7177604, -111.8515282 41.7177632)",41.6,89.6,8.7,0.008,0.008,,,,,,,,158253.30835841972
4477478039,4477478041,0,450841766,residential,False,25.202,,"LINESTRING (-111.8515282 41.7177632, -111.8514875 41.7175386)",41.6,172.3,2.2,-0.025,0.025,,,,,,,,40089.19900628141
4477478039,4477478040,0,450841766,residential,False,44.859,,"LINESTRING (-111.8515282 41.7177632, -111.8515932 41.7181637)",41.6,353.1,3.9,0.031,0.031,,,,,,,,71195.67687154567
4477478039,4477478038,0,450841765,residential,False,100.474,,"LINESTRING (-111.8515282 41.7177632, -111.8520853 41.7177604, -111.8526439 41.7177577, -111.8527387 41.7177572)",41.6,269.6,8.7,-0.008,0.008,,,,,,,,158226.86451468102
4477478040,4477478039,0,450841766,residential,False,44.859,,"LINESTRING (-111.8515932 41.7181637, -111.8515282 41.7177632)",41.6,173.1,3.9,-0.031,0.031,,,,,,,,70890.31231464088
4477478041,4477478039,0,450841766,residential,False,25.202,,"LINESTRING (-111.8514875 41.7175386, -111.8515282 41.7177632)",41.6,352.3,2.2,0.025,0.025,,,,,,,,40356.83932714972
4487345417,3348697205,0,328045558,residential,False,78.719,,"LINESTRING (-111.8596661 41.6847868, -111.8596561 41.6840789)",41.6,179.4,6.8,0.007,0.007,,,,,,,,124099.88804542393
4487345417,3348697205,1,"[451929849, 1025237034, 1025237035]",residential,False,346.708,"['2640 South', '2680 South', '1170 West']","LINESTRING (-111.8596661 41.6847868, -111.859772 41.6847866, -111.8613123 41.6847839, -111.8614552 41.6847414, -111.8614353 41.6846068, -111.8610925 41.6841267, -111.8610429 41.6840859, -111.8609589 41.6840652, -111.8597633 41.6840778, -111.8596561 41.6840789)",41.6,179.4,30.0,0.002,0.002,,,,,,,,544260.89728983
