osmid,y,x,street_count,elevation,highway,geometry
82910176,41.7425949,-112.025475,1,1569.072,,POINT (-112.025475 41.7425949)
82910465,41.7135855,-112.0167735,1,1646.751,trailhead,POINT (-112.0167735 41.7135855)
82910508,41.7356722,-111.9791942,3,1376.756,,POINT (-111.9791942 41.7356722)
82910510,41.735651,-111.983181,1,1387.536,,POINT (-111.983181 41.735651)
82910547,41.8326761,-112.0030402,3,1355.281,,POINT (-112.0030402 41.8326761)
82910549,41.8336381,-112.0033307,3,1355.089,,POINT (-112.0033307 41.8336381)
82910555,41.8354462,-112.004712,3,1358.249,,POINT (-112.004712 41.8354462)
82910558,41.8353502,-112.0060693,3,1363.527,,POINT (-112.0060693 41.8353502)
82910566,41.7162093,-111.8456758,4,1367.464,,POINT (-111.8456758 41.7162093)
82910568,41.7162757,-111.8477163,3,1366.657,,POINT (-111.8477163 41.7162757)
82910597,41.8020899,-111.7999828,3,1485.658,,POINT (-111.7999828 41.8020899)
82910598,41.8021492,-111.7913429,1,1536.59,,POINT (-111.7913429 41.8021492)
82910616,41.6975395,-111.8231808,3,1400.88,,POINT (-111.8231808 41.6975395)
82910618,41.6973688,-111.8202578,3,1411.148,,POINT (-111.8202578 41.6973688)
82910621,41.7137468,-111.9887038,3,1428.548,,POINT (-111.9887038 41.7137468)
82910623,41.7211008,-111.9888688,3,1415.156,,POINT (-111.9888688 41.7211008)
82910633,41.7194837,-111.8233234,3,1390.722,,POINT (-111.8233234 41.7194837)
82910634,41.7190152,-111.8233409,1,1391.064,,POINT (-111.8233409 41.7190152)
82910636,41.7211505,-111.9790868,3,1389.095,,POINT (-111.9790868 41.7211505)
82910642,41.7319593,-111.9791751,3,1379.295,,POINT (-111.9791751 41.7319593)
82910647,41.8530377,-111.831808,3,1407.321,,POINT (-111.831808 41.8530377)
82910651,41.7460996,-111.7968325,3,1466.354,,POINT (-111.7968325 41.7460996)
82910671,41.7489272,-111.7945525,3,1467.39,,POINT (-111.7945525 41.7489272)
82910673,41.7489376,-111.7922552,3,1468.765,,POINT (-111.7922552 41.7489376)
82910674,41.7489616,-111.7911076,4,1469.785,,POINT (-111.7911076 41.7489616)
82910679,41.7173914,-111.8590658,3,1361.566,,POINT (-111.8590658 41.7173914)
82910691,41.7366775,-111.8192424,4,1394.458,stop,POINT (-111.8192424 41.7366775)
82910704,41.6408501,-111.9343147,4,1385.466,,POINT (-111.9343147 41.6408501)
82910706,41.6429483,-111.9342563,4,1383.641,,POINT (-111.9342563 41.6429483)
82910708,41.6450324,-111.9341839,4,1381.041,,POINT (-111.9341839 41.6450324)
82910710,41.6471708,-111.9340916,4,1379.743,,POINT (-111.9340916 41.6471708)
82910717,41.9176325,-111.9431544,4,1360.36,,POINT (-111.9431544 41.9176325)
82910723,41.6340617,-111.8552494,4,1430.954,,POINT (-111.8552494 41.6340617)
82910724,41.6361431,-111.8551707,4,1420.739,,POINT (-111.8551707 41.6361431)
82910725,41.6382233,-111.8550524,4,1414.492,,POINT (-111.8550524 41.6382233)
82910729,41.6403618,-111.8549465,4,1409.544,,POINT (-111.8549465 41.6403618)
82910731,41.8623995,-111.9885083,4,1380.37,,POINT (-111.9885083 41.8623995)
82910733,41.8645493,-111.988428,4,1384.036,,POINT (-111.988428 41.8645493)
82910735,41.8666483,-111.9883791,4,1387.512,,POINT (-111.9883791 41.8666483)
82910760,41.7657214,-111.8044973,4,1422.445,,POINT (-111.8044973 41.7657214)
82910762,41.7657555,-111.8000549,3,1444.566,,POINT (-111.8000549 41.7657555)
82910764,41.765763,-111.7998319,3,1446.606,,POINT (-111.7998319 41.765763)
82910766,41.7657788,-111.7947084,4,1468.911,,POINT (-111.7947084 41.7657788)
82910768,41.7657889,-111.7935639,3,1471.617,,POINT (-111.7935639 41.7657889)
82910772,41.7657867,-111.792323,3,1476.258,,POINT (-111.792323 41.7657867)
82910830,41.764717,-111.799673,1,1456.543,,POINT (-111.799673 41.764717)
82910835,41.7068039,-111.8054041,3,1461.326,,POINT (-111.8054041 41.7068039)
82910837,41.7082072,-111.8053441,3,1452.823,,POINT (-111.8053441 41.7082072)
82910921,41.8054687,-111.7942124,3,1523.497,,POINT (-111.7942124 41.8054687)
82910922,41.8054559,-111.7972047,4,1506.72,,POINT (-111.7972047 41.8054559)
82910927,41.8054111,-111.8019028,4,1476.653,,POINT (-111.8019028 41.8054111)
82910937,41.736508,-111.8022592,1,1424.505,,POINT (-111.8022592 41.736508)
82910949,41.7732439,-111.9205624,1,1344.296,,POINT (-111.9205624 41.7732439)
82910951,41.7802464,-111.9206141,3,1348.934,,POINT (-111.9206141 41.7802464)
82910956,41.7515575,-111.8232846,3,1396.16,,POINT (-111.8232846 41.7515575)
82910958,41.7515715,-111.8242535,3,1392.787,,POINT (-111.8242535 41.7515715)
82910963,41.8477164,-111.8344246,3,1401.942,,POINT (-111.8344246 41.8477164)
82910965,41.8477138,-111.8331195,1,1404.658,turning_circle,POINT (-111.8331195 41.8477138)
82910969,41.7080123,-111.8416041,3,1366.496,,POINT (-111.8416041 41.7080123)
82910979,41.7071459,-111.8411457,3,1366.917,,POINT (-111.8411457 41.7071459)
82910989,41.860469,-111.873778,3,1351.643,,POINT (-111.873778 41.860469)
82910993,41.867968,-111.8739362,3,1355.749,,POINT (-111.8739362 41.867968)
82911092,41.853098,-111.8728214,3,1349.353,,POINT (-111.8728214 41.853098)
82911094,41.8535379,-111.8728028,3,1349.04,,POINT (-111.8728028 41.8535379)
82911106,41.8239769,-111.8743052,3,1352.763,,POINT (-111.8743052 41.8239769)
82911127,41.7649286,-111.8208645,3,1387.885,,POINT (-111.8208645 41.7649286)
82911129,41.7634272,-111.8211646,3,1390.478,,POINT (-111.8211646 41.7634272)
82911139,41.7625122,-111.8213098,3,1389.937,,POINT (-111.8213098 41.7625122)
82911153,41.7621792,-111.8202596,4,1391.788,,POINT (-111.8202596 41.7621792)
82911161,41.8365083,-111.8225861,3,1423.816,,POINT (-111.8225861 41.8365083)
82911163,41.8372968,-111.8217793,1,1429.524,turning_circle,POINT (-111.8217793 41.8372968)
82911167,41.7876011,-111.8337174,4,1360.723,traffic_signals,POINT (-111.8337174 41.7876011)
82911169,41.7876474,-111.843011,3,1355.156,,POINT (-111.843011 41.7876474)
82911179,41.7699683,-111.8166119,1,1395.167,turning_circle,POINT (-111.8166119 41.7699683)
82911182,41.759922,-111.8272743,3,1384.507,,POINT (-111.8272743 41.759922)
82911184,41.7593756,-111.8273015,1,1384.723,,POINT (-111.8273015 41.7593756)
82911189,41.7534253,-111.8269561,1,1387.494,turning_circle,POINT (-111.8269561 41.7534253)
82911193,41.7549912,-111.8279274,1,1385.246,,POINT (-111.8279274 41.7549912)
82911195,41.7542418,-111.8279468,4,1383.901,,POINT (-111.8279468 41.7542418)
82911197,41.7537938,-111.8279587,1,1386.082,,POINT (-111.8279587 41.7537938)
82911200,41.7259599,-111.8598959,3,1358.586,,POINT (-111.8598959 41.7259599)
82911201,41.7255259,-111.8557729,3,1364.9,,POINT (-111.8557729 41.7255259)
82911239,41.7330508,-111.8179064,3,1391.551,,POINT (-111.8179064 41.7330508)
82911240,41.7336748,-111.8178889,3,1391.707,,POINT (-111.8178889 41.7336748)
82911244,41.73492,-111.8178547,4,1393.754,,POINT (-111.8178547 41.73492)
82911245,41.7369773,-111.817797,3,1396.654,,POINT (-111.817797 41.7369773)
82911248,41.7010128,-111.8549198,4,1364.428,,POINT (-111.8549198 41.7010128)
82911268,41.703762,-111.8583372,3,1361.0,,POINT (-111.8583372 41.703762)
82911271,41.8463705,-111.8298026,4,1410.635,,POINT (-111.8298026 41.8463705)
82911279,41.7383633,-111.8545582,3,1360.168,,POINT (-111.8545582 41.7383633)
82911281,41.7383718,-111.8556428,3,1359.641,,POINT (-111.8556428 41.7383718)
82911283,41.7384231,-111.8578829,3,1357.273,,POINT (-111.8578829 41.7384231)
82911285,41.7384538,-111.859543,4,1356.833,,POINT (-111.859543 41.7384538)
82911292,41.84492,-111.8324783,4,1404.205,,POINT (-111.8324783 41.84492)
82911296,41.8449632,-111.8353611,4,1399.267,,POINT (-111.8353611 41.8449632)
82911298,41.8450033,-111.8381009,4,1393.103,,POINT (-111.8381009 41.8450033)
82911300,41.8450382,-111.8408933,4,1387.807,,POINT (-111.8408933 41.8450382)
82911302,41.8450995,-111.8434057,3,1384.445,,POINT (-111.8434057 41.8450995)
82911308,41.6441656,-111.8609394,3,1404.424,,POINT (-111.8609394 41.6441656)
82911312,41.6442175,-111.8631286,3,1411.396,,POINT (-111.8631286 41.6442175)
82911314,41.6442589,-111.8658307,3,1410.469,,POINT (-111.8658307 41.6442589)
82911315,41.644312,-111.8692747,3,1403.412,,POINT (-111.8692747 41.644312)
82911318,41.6471939,-111.9368435,4,1388.627,,POINT (-111.9368435 41.6471939)
82911319,41.6472729,-111.9393592,3,1397.327,,POINT (-111.9393592 41.6472729)
82911326,41.7390969,-111.8373811,4,1377.305,,POINT (-111.8373811 41.7390969)
82911330,41.7391995,-111.8425246,4,1373.756,,POINT (-111.8425246 41.7391995)
82911334,41.7392335,-111.8450878,4,1371.072,,POINT (-111.8450878 41.7392335)
82911337,41.739275,-111.8476322,4,1368.094,,POINT (-111.8476322 41.739275)
82911339,41.7392877,-111.8495571,3,1366.154,,POINT (-111.8495571 41.7392877)
82911342,41.7161823,-111.9761743,4,1368.155,,POINT (-111.9761743 41.7161823)
82911343,41.7162485,-111.9789552,3,1386.493,,POINT (-111.9789552 41.7162485)
82911346,41.7539665,-111.8401627,3,1369.318,,POINT (-111.8401627 41.7539665)
82911354,41.7650843,-111.8399404,3,1369.129,,POINT (-111.8399404 41.7650843)
82911356,41.7646501,-111.8399414,3,1369.674,,POINT (-111.8399414 41.7646501)
82911361,41.7354904,-111.8061823,3,1400.376,,POINT (-111.8061823 41.7354904)
82911371,41.7368049,-111.8046659,5,1403.028,,POINT (-111.8046659 41.7368049)
82911373,41.7373798,-111.8041309,3,1403.606,,POINT (-111.8041309 41.7373798)
82911374,41.7374191,-111.8032194,3,1403.705,,POINT (-111.8032194 41.7374191)
82911401,41.7347211,-111.8091259,3,1398.409,,POINT (-111.8091259 41.7347211)
82911407,41.7353922,-111.8086788,3,1398.368,,POINT (-111.8086788 41.7353922)
82911422,41.7328552,-111.8111713,3,1396.531,,POINT (-111.8111713 41.7328552)
82911475,41.7356178,-111.8579688,3,1358.044,,POINT (-111.8579688 41.7356178)
82911479,41.7578421,-111.8474298,3,1365.724,,POINT (-111.8474298 41.7578421)
82911481,41.7574786,-111.8474372,4,1365.823,,POINT (-111.8474372 41.7574786)
82911483,41.7570218,-111.8474474,4,1365.813,,POINT (-111.8474474 41.7570218)
82911485,41.7563725,-111.8474629,3,1365.595,,POINT (-111.8474629 41.7563725)
82911488,41.6762886,-111.8210084,4,1401.12,,POINT (-111.8210084 41.6762886)
82911493,41.5622758,-111.8301569,4,1510.608,,POINT (-111.8301569 41.5622758)
82911494,41.5643861,-111.830131,4,1512.044,,POINT (-111.830131 41.5643861)
82911496,41.5664766,-111.8300716,4,1513.011,,POINT (-111.8300716 41.5664766)
82911499,41.5685536,-111.8299693,3,1513.723,,POINT (-111.8299693 41.5685536)
82911505,41.678023,-111.820934,4,1411.022,,POINT (-111.820934 41.678023)
82911507,41.679785,-111.820903,4,1413.386,,POINT (-111.820903 41.679785)
82911509,41.6815245,-111.8208431,4,1414.421,,POINT (-111.8208431 41.6815245)
82911514,41.5728005,-111.8298454,3,1514.287,,POINT (-111.8298454 41.5728005)
82911516,41.5706756,-111.8299329,3,1515.227,,POINT (-111.8299329 41.5706756)
82911522,41.7263536,-111.8552833,1,1364.371,turning_circle,POINT (-111.8552833 41.7263536)
82911524,41.7249371,-111.8565776,3,1364.609,,POINT (-111.8565776 41.7249371)
82911528,41.7298912,-111.8107649,4,1424.829,,POINT (-111.8107649 41.7298912)
82911534,41.7311419,-111.8099422,3,1439.318,,POINT (-111.8099422 41.7311419)
82911536,41.7312845,-111.8089418,1,1441.489,turning_circle,POINT (-111.8089418 41.7312845)
82911612,41.7494107,-111.8276418,1,1386.97,turning_circle,POINT (-111.8276418 41.7494107)
82911614,41.7494984,-111.829342,3,1383.645,,POINT (-111.829342 41.7494984)
82911626,41.764858,-111.8044691,3,1422.893,,POINT (-111.8044691 41.764858)
82911628,41.764869,-111.805742,1,1417.247,turning_circle,POINT (-111.805742 41.764869)
82911633,41.6198534,-111.9405597,3,1409.288,,POINT (-111.9405597 41.6198534)
82911635,41.6161065,-111.8762102,3,1462.923,,POINT (-111.8762102 41.6161065)
82911649,41.748239,-111.8345218,3,1378.74,,POINT (-111.8345218 41.748239)
82911651,41.7482493,-111.835788,4,1376.678,stop,POINT (-111.835788 41.7482493)
82911653,41.748259,-111.8369678,3,1374.684,,POINT (-111.8369678 41.748259)
82911658,41.7482794,-111.839468,3,1371.991,,POINT (-111.839468 41.7482794)
82911692,41.8079699,-111.8216056,4,1378.921,,POINT (-111.8216056 41.8079699)
82911694,41.8080098,-111.8242176,4,1373.726,,POINT (-111.8242176 41.8080098)
82911699,41.8380134,-111.8058725,4,1469.738,,POINT (-111.8058725 41.8380134)
82911702,41.8380808,-111.8083795,3,1467.314,,POINT (-111.8083795 41.8380808)
82911766,41.6704319,-111.9735862,3,1470.341,,POINT (-111.9735862 41.6704319)
82911768,41.6741568,-111.9735069,1,1451.482,turning_circle,POINT (-111.9735069 41.6741568)
82911782,41.7635534,-111.8503965,1,1361.177,,POINT (-111.8503965 41.7635534)
82911783,41.7652928,-111.8503654,3,1358.992,,POINT (-111.8503654 41.7652928)
82911793,41.7319448,-111.8124719,1,1394.561,turning_circle,POINT (-111.8124719 41.7319448)
82911795,41.7045676,-111.8042798,3,1475.835,,POINT (-111.8042798 41.7045676)
82911801,41.705375,-111.8050093,1,1470.666,turning_circle,POINT (-111.8050093 41.705375)
82911804,41.8281676,-111.8328863,4,1393.735,,POINT (-111.8328863 41.8281676)
82911805,41.828216,-111.8357142,3,1392.473,,POINT (-111.8357142 41.828216)
82911807,41.8282642,-111.8385317,3,1387.935,,POINT (-111.8385317 41.8282642)
82911812,41.8282722,-111.8391302,3,1386.877,,POINT (-111.8391302 41.8282722)
82911815,41.8283019,-111.8412556,3,1383.628,,POINT (-111.8412556 41.8283019)
82911816,41.8283719,-111.8440344,3,1380.518,,POINT (-111.8440344 41.8283719)
82911819,41.7240166,-111.8352001,4,1375.872,,POINT (-111.8352001 41.7240166)
82911821,41.7240593,-111.8378293,4,1374.593,,POINT (-111.8378293 41.7240593)
82911823,41.7240937,-111.8404081,3,1372.897,,POINT (-111.8404081 41.7240937)
82911825,41.7241284,-111.8430139,4,1371.566,,POINT (-111.8430139 41.7241284)
82911828,41.7241627,-111.8456217,3,1372.827,,POINT (-111.8456217 41.7241627)
82911829,41.7241937,-111.8480818,4,1369.299,,POINT (-111.8480818 41.7241937)
82911831,41.7242177,-111.8488546,3,1369.803,,POINT (-111.8488546 41.7242177)
82911834,41.724265,-111.8516132,3,1367.891,,POINT (-111.8516132 41.724265)
82911836,41.7243435,-111.8524154,3,1367.77,,POINT (-111.8524154 41.7243435)
82911842,41.7242069,-111.8642014,3,1357.391,,POINT (-111.8642014 41.7242069)
82911854,41.6256909,-111.8555741,4,1458.258,,POINT (-111.8555741 41.6256909)
82911856,41.6257549,-111.8583402,4,1453.924,,POINT (-111.8583402 41.6257549)
82911861,41.7252343,-111.9684901,3,1355.576,,POINT (-111.9684901 41.7252343)
82911862,41.8419382,-111.8189879,3,1435.904,,POINT (-111.8189879 41.8419382)
82911863,41.8415362,-111.818821,3,1431.062,,POINT (-111.818821 41.8415362)
82911864,41.8411019,-111.8186698,3,1429.873,,POINT (-111.8186698 41.8411019)
82911866,41.8409895,-111.8185341,1,1429.783,,POINT (-111.8185341 41.8409895)
82911872,41.840624,-111.8202241,3,1428.055,,POINT (-111.8202241 41.840624)
82911875,41.7475715,-111.79904,3,1464.766,,POINT (-111.79904 41.7475715)
82911880,41.7475716,-111.799494,3,1464.564,,POINT (-111.799494 41.7475716)
82911883,41.748495,-111.79953,3,1463.726,,POINT (-111.79953 41.748495)
82911896,41.7050046,-111.8484462,1,1363.455,turning_circle,POINT (-111.8484462 41.7050046)
82911900,41.757425,-111.8440374,3,1367.907,,POINT (-111.8440374 41.757425)
82911905,41.75697,-111.8440516,3,1367.681,,POINT (-111.8440516 41.75697)
82911910,41.7682705,-111.9814848,3,1362.281,,POINT (-111.9814848 41.7682705)
82911914,41.7681971,-111.9890457,3,1370.087,,POINT (-111.9890457 41.7681971)
82911945,41.6343024,-111.922017,3,1379.578,,POINT (-111.922017 41.6343024)
82911947,41.6402763,-111.921994,4,1374.521,,POINT (-111.921994 41.6402763)
82911976,41.8394387,-111.9031319,3,1350.192,,POINT (-111.9031319 41.8394387)
82911985,41.6237968,-111.838741,4,1461.646,,POINT (-111.838741 41.6237968)
82911994,41.6246205,-111.8414696,3,1461.182,,POINT (-111.8414696 41.6246205)
82912005,41.7398466,-111.8042918,3,1405.938,,POINT (-111.8042918 41.7398466)
82912017,41.7402776,-111.8015644,3,1408.719,,POINT (-111.8015644 41.7402776)
82912051,41.9174717,-111.9771623,3,1459.62,,POINT (-111.9771623 41.9174717)
82912081,41.7103931,-111.9736456,3,1359.738,,POINT (-111.9736456 41.7103931)
82912083,41.7119369,-111.9736172,3,1360.085,,POINT (-111.9736172 41.7119369)
82912087,41.7140538,-111.9735292,3,1359.129,,POINT (-111.9735292 41.7140538)
82912098,41.575023,-111.8382855,3,1485.096,,POINT (-111.8382855 41.575023)
82912100,41.5771659,-111.838487,3,1482.081,,POINT (-111.838487 41.5771659)
82912105,41.5829759,-111.8385242,3,1475.55,,POINT (-111.8385242 41.5829759)
82912109,41.5907868,-111.837239,3,1473.718,,POINT (-111.837239 41.5907868)
82912117,41.597892,-111.834856,3,1471.422,,POINT (-111.834856 41.597892)
82912121,41.5984285,-111.8347258,3,1468.904,,POINT (-111.8347258 41.5984285)
82912129,41.6161122,-111.8327163,3,1462.367,,POINT (-111.8327163 41.6161122)
82912137,41.6250067,-111.832631,3,1462.509,,POINT (-111.832631 41.6250067)
82912144,41.566585,-111.8384503,4,1498.131,,POINT (-111.8384503 41.566585)
82912146,41.5687051,-111.8383685,4,1498.431,,POINT (-111.8383685 41.5687051)
82912148,41.5707905,-111.8382817,4,1495.177,,POINT (-111.8382817 41.5707905)
82912150,41.5729304,-111.8382526,4,1491.147,,POINT (-111.8382526 41.5729304)
82912155,41.5819418,-111.8097559,1,1637.975,,POINT (-111.8097559 41.5819418)
82912158,41.9134811,-111.8145577,3,1399.197,,POINT (-111.8145577 41.9134811)
82912160,41.913541,-111.819463,3,1384.334,,POINT (-111.819463 41.913541)
82912163,41.6927008,-111.9349925,1,1347.244,,POINT (-111.9349925 41.6927008)
82912207,41.5890019,-111.9354626,1,1504.036,,POINT (-111.9354626 41.5890019)
82912221,41.6847685,-111.8473871,3,1375.617,,POINT (-111.8473871 41.6847685)
82912223,41.6847782,-111.84592,1,1375.75,turning_circle,POINT (-111.84592 41.6847782)
82912248,41.8234568,-111.8279457,3,1388.207,,POINT (-111.8279457 41.8234568)
82912254,41.8210414,-111.8275089,3,1385.036,,POINT (-111.8275089 41.8210414)
82912258,41.9031896,-111.8147527,3,1403.53,,POINT (-111.8147527 41.9031896)
82912262,41.9032492,-111.8198201,3,1383.599,,POINT (-111.8198201 41.9032492)
82912265,41.7218668,-111.8599733,3,1361.505,,POINT (-111.8599733 41.7218668)
82912266,41.7217953,-111.857978,1,1363.451,turning_circle,POINT (-111.857978 41.7217953)
82912271,41.7495463,-111.8414398,3,1370.989,,POINT (-111.8414398 41.7495463)
82912276,41.7486446,-111.8394629,3,1372.036,,POINT (-111.8394629 41.7486446)
82912294,41.694973,-111.951525,1,1346.279,,POINT (-111.951525 41.694973)
82912299,41.6952258,-111.9640254,4,1352.281,,POINT (-111.9640254 41.6952258)
82912303,41.6953428,-111.9729152,3,1368.482,,POINT (-111.9729152 41.6953428)
82912375,41.7426642,-111.804128,3,1462.591,,POINT (-111.804128 41.7426642)
82912377,41.7443494,-111.8042905,4,1462.971,traffic_signals,POINT (-111.8042905 41.7443494)
82912384,41.7475735,-111.8043491,3,1460.119,,POINT (-111.8043491 41.7475735)
82912385,41.7483825,-111.8043804,3,1459.121,,POINT (-111.8043804 41.7483825)
82912389,41.7510934,-111.8044149,3,1459.851,,POINT (-111.8044149 41.7510934)
82912396,41.7530508,-111.8044372,3,1458.81,,POINT (-111.8044372 41.7530508)
82912399,41.7584589,-111.8043085,3,1424.357,,POINT (-111.8043085 41.7584589)
82912402,41.7593032,-111.8043162,3,1423.606,,POINT (-111.8043162 41.7593032)
82912404,41.7602498,-111.8043491,3,1423.204,,POINT (-111.8043491 41.7602498)
82912408,41.7606891,-111.80435,3,1423.12,,POINT (-111.80435 41.7606891)
82912410,41.7613005,-111.8043665,3,1422.717,,POINT (-111.8043665 41.7613005)
82912412,41.7621086,-111.8043839,3,1423.056,,POINT (-111.8043839 41.7621086)
82912414,41.763299,-111.8044096,3,1422.864,,POINT (-111.8044096 41.763299)
82912416,41.7639354,-111.8044196,3,1423.016,,POINT (-111.8044196 41.7639354)
82912418,41.7693331,-111.8045673,4,1430.887,,POINT (-111.8045673 41.7693331)
82912420,41.7709468,-111.8045823,3,1430.871,,POINT (-111.8045823 41.7709468)
82912421,41.7712126,-111.8045856,3,1430.519,,POINT (-111.8045856 41.7712126)
82912422,41.771901,-111.8045696,3,1428.35,,POINT (-111.8045696 41.771901)
82912425,41.7730201,-111.8045442,3,1426.463,,POINT (-111.8045442 41.7730201)
